PROFILE,ACCOUNT_NUM,REGION,TITLE_ID,RESULT,SCORED,LEVEL,TITLE_TEXT,NOTES
default,309544246384,cn-northwest-1,7.34,FAIL,Not Scored,Extra,[extra734] Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it (Not Scored) (Not part of CIS benchmark),No bucket policy for temp-trans
default,309544246384,cn-northwest-1,7.34,FAIL,Not Scored,Extra,[extra734] Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it (Not Scored) (Not part of CIS benchmark),No bucket policy for to-tencent
default,309544246384,cn-northwest-1,7.34,FAIL,Not Scored,Extra,[extra734] Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it (Not Scored) (Not part of CIS benchmark),No bucket policy for tpm.jncapp.cn
default,309544246384,cn-northwest-1,7.34,FAIL,Not Scored,Extra,[extra734] Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it (Not Scored) (Not part of CIS benchmark),No bucket policy for waiqin-upload
default,309544246384,cn-northwest-1,3.8,FAIL,Scored,Level 1,[check38] Ensure a log metric filter and alarm exist for S3 bucket policy changes (Scored),No CloudWatch group found for CloudTrail events
default,309544246384,cn-northwest-1,7.3,INFO,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),Looking for open S3 Buckets (ACLs and Policies) in all regions...  
default,309544246384,cn-northwest-1,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),cn-northwest-1: actwill-upload bucket is not Public
default,309544246384,cn-northwest-1,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),cn-northwest-1: api.jncapp.cn bucket is not Public
default,309544246384,cn-northwest-1,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),cn-northwest-1: audit-dev-kops-statestore bucket is not Public
default,309544246384,cn-northwest-1,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),cn-northwest-1: audit-old bucket is not Public
default,309544246384,cn-northwest-1,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),cn-northwest-1: audit-prod bucket is not Public
default,309544246384,cn-northwest-1,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),cn-northwest-1: audit-uat bucket is not Public
default,309544246384,cn-northwest-1,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),cn-northwest-1: cf-templates-1w4kpkbfyxs42-cn-northwest-1 bucket is not Public
default,309544246384,cn-northwest-1,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),cn-northwest-1: changyinka-baison bucket is not Public
default,309544246384,cn-northwest-1,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),cn-northwest-1: cyk-baisondemo bucket is not Public
default,309544246384,cn-northwest-1,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),cn-northwest-1: dev-k8s-cluster-jnc bucket is not Public
default,309544246384,cn-northwest-1,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),cn-northwest-1: dms-309544246384-czxwvaq6agps bucket is not Public
default,309544246384,cn-northwest-1,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),cn-northwest-1: ea-dev bucket is not Public
default,309544246384,cn-northwest-1,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),cn-northwest-1: eks-dev bucket is not Public
default,309544246384,cn-northwest-1,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),cn-northwest-1: elasticbeanstalk-cn-northwest-1-309544246384 bucket is not Public
default,309544246384,cn-northwest-1,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),cn-northwest-1: jnc-bi-core bucket is not Public
default,309544246384,cn-northwest-1,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),cn-northwest-1: jnc-bi-other bucket is not Public
default,309544246384,cn-northwest-1,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),cn-northwest-1: jnc-bi-proc bucket is not Public
default,309544246384,cn-northwest-1,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),cn-northwest-1: jnc-bi-publish bucket is not Public
default,309544246384,cn-northwest-1,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),cn-northwest-1: jnc-bi-raw bucket is not Public
default,309544246384,cn-northwest-1,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),cn-northwest-1: jnc-bi-test bucket is not Public
default,309544246384,cn-northwest-1,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),cn-northwest-1: jnc-bills-report bucket is not Public
default,309544246384,cn-northwest-1,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),cn-northwest-1: jnc-bp bucket is not Public
default,309544246384,cn-northwest-1,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),cn-northwest-1: jnc-culturaltour bucket is not Public
default,309544246384,cn-northwest-1,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),cn-northwest-1: jnc-k8s-dev bucket is not Public
default,309544246384,cn-northwest-1,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),cn-northwest-1: jnc-mdm bucket is not Public
default,309544246384,cn-northwest-1,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),cn-northwest-1: jnc-mdm-k8s-config-prod bucket is not Public
default,309544246384,cn-northwest-1,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),cn-northwest-1: jnc-pub-upload bucket is not Public
default,309544246384,cn-northwest-1,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),cn-northwest-1: jnclogs bucket is not Public
default,309544246384,cn-northwest-1,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),cn-northwest-1: jncstatictools bucket is not Public
default,309544246384,cn-northwest-1,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),cn-northwest-1: jnctpm bucket is not Public
default,309544246384,cn-northwest-1,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),cn-northwest-1: jnctpm-crop bucket is not Public
default,309544246384,cn-northwest-1,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),cn-northwest-1: k8s-cluster-jnc bucket is not Public
default,309544246384,cn-northwest-1,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),cn-northwest-1: newaudit-dev-s3 bucket is not Public
default,309544246384,cn-northwest-1,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),cn-northwest-1: oa-weaver bucket is not Public
default,309544246384,cn-northwest-1,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),cn-northwest-1: oms-dev bucket is not Public
default,309544246384,cn-northwest-1,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),cn-northwest-1: oms-prod bucket is not Public
default,309544246384,cn-northwest-1,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),cn-northwest-1: ops-share bucket is not Public
default,309544246384,cn-northwest-1,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),cn-northwest-1: prod-k8s-cluster-jnc bucket is not Public
default,309544246384,cn-northwest-1,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),cn-northwest-1: sf-uat bucket is not Public
default,309544246384,cn-northwest-1,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),cn-northwest-1: sf-upload bucket is not Public
default,309544246384,cn-northwest-1,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),cn-northwest-1: temp-trans bucket is not Public
default,309544246384,cn-northwest-1,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),cn-northwest-1: to-tencent bucket is not Public
default,309544246384,cn-northwest-1,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),cn-northwest-1: tpm.jncapp.cn bucket is not Public
default,309544246384,cn-northwest-1,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),cn-northwest-1: waiqin-upload bucket is not Public
default,309544246384,cn-northwest-1,7.40,INFO,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),Looking for EBS Snapshots in all regions...  
default,309544246384,cn-north-1,7.40,INFO,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-north-1: No EBS Snapshots found
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-00960c2e8c751d80d is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-025369e756f961219 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-09d433e5b88070408 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-065c810ef98f79626 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0645a4476536b7dd8 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-086b80d764fc6b4d3 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-076ed9360403fbc2b is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0bcc5a6e330b1bf99 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-04598d19d93d0aebd is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0bf307161f7770a21 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0d1cddcd1eb12419b is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-01361604820a75541 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-01f02e881f80f9d25 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0bcac40a49f1403c1 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-08aa807a78d10c6c0 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0020a3808b2ae065a is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-02aa3109d96dc708a is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0b60844cc4994ccc9 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-09693b6b41331a5d7 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-02eaa1a536eb234bb is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0dd61fa3a47f0455e is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0dd3ea0c384d13e83 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0950459bb28a7ac8e is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0ee6c0aa379399fca is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0f4d2c91bba40b51a is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-094e4180c939e707f is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0c64de24f6a73498f is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0e4d0b4264bba2c45 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-09ee784a20d85e948 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0a1ace783333477e1 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-022abb6e0e26166c3 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-09a68b9eff76f36de is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0851fe9d5448b9dd3 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-004e6d63c9ba6152f is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0b555a010e58fea09 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-03ccf0f7f6febadfc is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0befd7a7ba0e96760 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-05262e21dc62524ed is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-00aa77b9d85ec9420 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-00d3d799f0c05eb38 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0443d369f000d509e is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-01d68c70bdad35ee3 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0231da85d6b125a99 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0af459155fdaa93ca is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-073a7c6a9f0509f6f is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-03625bccd19ba49e2 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0d7424283f2962d1a is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-07e0c5a262f6367c4 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0c63ca9a1f2ca3af2 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0c8bed06b8ec46892 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0fb063211a48754af is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0a2724171ea41724f is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-01cb5cd0d50fec30d is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0413c9e96cc156c2b is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-07ecf45386f65ad25 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-07b93c02761608aa8 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0b6d93e005b5ab2f8 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0c19e6d4685f193c7 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-08de7c763cf38e277 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-032fef8b3d27c1663 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0aa7d21decb477184 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-02f657bc993f9dd92 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0f83bd3eacd394c07 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0f9614204e866f85f is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-08781a5ce22aae21e is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-098d16240b7c398a6 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0c29f1a6e6a0b7f93 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0a29e202c5cfdc95c is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0465c753b37302a00 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0ac85c7f3aa5260df is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0b7a15ce243ad9638 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0cfc3fc9eb35e9857 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-08d5a0ecd350f4fd6 is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-0002cdd1206a3bf9e is currently not encrypted!
default,309544246384,cn-northwest-1,7.40,FAIL,Not Scored,Extra,[extra740] Check if EBS snapshots are encrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: snap-034fe23952cd52933 is currently not encrypted!
